Product_name,Colour,Specification,Selling_price,Original_price,Ratings_count,Reviews_count
Apple iPhone 12 mini,Blue,"{'ROM': '256 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",74900,,130809,10152
Apple iPhone 15 Pro,Blue Titanium,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",144900,,3141,160
Apple iPhone 6 Plus,Silver,"{'ROM': '16 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'Apple A8 64-bit processor and M8 Motion Co-processor', 'Warranty': '1 Year for Mobile & 6 Months for Accessories'}",40999,62000,1674,197
Apple iPhone SE 3rd Gen,Product,"{'ROM': '256 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",62600,,1426,137
Apple iPhone 15 Pro,White Titanium,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",144900,,3141,160
Apple iPhone XR,Coral,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Brand Warranty of 1 Year'}",91900,,100802,8455
Apple iPhone 13 Pro Max,Sierra Blue,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",139900,,2088,192
Apple iPhone 7,PRODUCT,"{'ROM': '256 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",74400,,29,1
Apple iPhone XR,,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",47900,,100802,8455
Apple iPhone 13,Starlight,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",59900,,295091,13999
Apple iPhone SE,White,"{'ROM': '128 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A13 Bionic Chip with 3rd Gen Neural Engine Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",44900,,154612,11948
Apple iPhone 15 Pro Max,Blue Titanium,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",179900,,2829,196
Apple iPhone 6,Space Grey,"{'ROM': '16 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'Apple A8 64-bit processor and M8 Motion Co-processor', 'Warranty': '1 Year Manufacturer Warranty'}",52000,,145094,16051
Apple iPhone SE 3rd Gen,Product,"{'ROM': '128 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",52600,,1426,137
Apple iPhone 12 Pro,Silver,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield | Industry-leading IP68 Water Resistance'}",139900,,1340,98
Apple iPhone XS Max,Space Grey,"{'ROM': '256 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'iOS 13 Compatible'}",124900,,1443,145
Apple iPhone 6s,Silver,"{'ROM': '32 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'Apple A9 64-bit processor and M9 Motion Co-processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",29900,29990,92796,9130
Apple iPhone XR,Blue,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Brand Warranty of 1 Year'}",91900,,100802,8455
Apple iPhone 15 Pro,Blue Titanium,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",164900,,3141,160
Apple iPhone 15 Pro,Black Titanium,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",134900,,3141,160
Apple iPhone 14 Pro Max,Silver,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",144900,,2408,165
Apple iPhone 13 Pro,Alpine Green,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",129900,,1596,120
Apple iPhone 11,White,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",43900,,206532,11366
Apple iPhone SE,Red,"{'ROM': '64 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A13 Bionic Chip with 3rd Gen Neural Engine Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",39900,,154612,11948
Apple iPhone 13 Pro Max,Aline Green,"{'ROM': '1 TB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",179900,,2088,192
Apple iPhone SE,Black,"{'ROM': '64 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A13 Bionic Chip with 3rd Gen Neural Engine Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",39900,,154612,11948
Apple iPhone XS,Silver,"{'ROM': '512 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': '1 Year Limited Warranty for Products and Accessories'}",134900,,11906,861
Apple iPhone 13 mini,Blue,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",64900,,3861,330
Apple iPhone 16 Pro Max,Desert Titanium,"{'ROM': '256 GB ROM', 'Display': '17.53 cm (6.9 inch) Super Retina XDR Display', 'Camera': '48MP + 48MP + 12MP | 12MP Front Camera', 'Processor': 'A18 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",134900,,17206,890
Apple iPhone 12 mini,Blue,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",64900,,130809,10152
Apple iPhone 11 Pro,Silver,"{'ROM': '512 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': 'Brand Warranty for 1 Year'}",140300,,8679,618
Apple iPhone 13 Pro,Sierra Blue,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",149900,,1596,120
Apple iPhone 13 Pro,Sierra Blue,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",119900,,1596,120
Apple iPhone 11,Red,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",43900,,206532,11366
Apple iPhone 11 Pro Max,Gold,"{'ROM': '256 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': 'Brand Warranty for 1 Year'}",131900,,1101,98
Apple iPhone 12 Pro Max,Graphite,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield | Industry-leading IP68 Water Resistance'}",119900,,1276,100
Apple iPhone 13 mini,,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",64900,,3861,330
Apple iPhone 11 Pro Max,Silver,"{'ROM': '256 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': 'Brand Warranty for 1 Year'}",131900,,1101,98
Apple iPhone 12 mini,Black,"{'ROM': '64 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",59900,,130809,10152
Apple iPhone XS,Space Grey,"{'ROM': '512 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",134900,,11906,861
Apple iPhone 6s Plus,Gold,"{'ROM': '16 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'A9 Chip with 64-bit Architecture and M9 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",49999,72000,18743,2352
Apple iPhone SE 3rd Gen,Midnight,"{'ROM': '64 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A15 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",47600,,1426,137
Apple iPhone XR,Blue,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",52900,,100802,8455
Apple iPhone 11,White,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Liquid Retina HD Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A13 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",49900,,206532,11366
Apple iPhone 14 Pro,Deep Purple,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",119900,,2198,151
Apple iPhone 5s,Space Grey,"{'ROM': '16 GB ROM', 'Display': '10.16 cm (4 inch) Retina Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A7 64-bit processor and M7 Motion Co-processor', 'Warranty': '1 Year Manufacturer Warranty'}",25000,,62656,7261
Apple iPhone 12 mini,White,"{'ROM': '128 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",64900,,130809,10152
Apple iPhone 7 Plus,Gold,"{'ROM': '32 GB ROM', 'Display': '13.94 cm (5.488 inch) Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor', 'Warranty': 'iOS 13 Compatible'}",37900,,29728,2964
Apple iPhone XS,Silver,"{'ROM': '256 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': '1 Year Limited Warranty for Products and Accessories'}",103900,,11906,861
Apple iPhone XR,Blue,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",47900,,100802,8455
Apple iPhone 13 Pro Max,Alpine Green,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",159900,,2088,192
Apple iPhone 14 Pro,Space Black,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",119900,,2198,151
Apple iPhone 15 Plus,Blue,"{'ROM': '256 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",79900,,47571,2598
Apple iPhone 14 Pro Max,Gold,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",164900,,2408,165
Apple iPhone 15 Pro,White Titanium,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A17 Pro Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",164900,,3141,160
Apple iPhone 13 Pro,Alpine Green,"{'ROM': '1 TB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",169900,,1596,120
Apple iPhone 13 Pro Max,Alpine Green,"{'ROM': '128 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",129900,,2088,192
Apple iPhone 14 Pro Max,Deep Purple,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",164900,,2408,165
Apple iPhone XR,Yellow,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Brand Warranty of 1 Year'}",47900,,100802,8455
Apple iPhone 5C,Green,"{'ROM': '16 GB ROM', 'Display': '10.16 cm (4 inch) Retina Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A6 Chip Processor', 'Warranty': '1 Year Manufacturer Warranty'}",41900,,1320,265
Apple iPhone 14 Pro,Silver,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",129900,,2198,151
Apple iPhone 14 Pro,Gold,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",149900,,2198,151
Apple iPhone 7 Plus,Gold,"{'ROM': '256 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",85400,92000,29728,2964
Apple iPhone 14 Pro Max,Silver,"{'ROM': '512 GB ROM', 'Display': '17.02 cm (6.7 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",164900,,2408,165
Apple iPhone 7 Plus,PRODUCT,"{'ROM': '256 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",85400,92000,3,3
Apple iPhone 6s Plus,Rose Gold,"{'ROM': '32 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'Apple A9 64-bit processor and Embedded M9 Motion Co-processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",34900,,18743,2352
Apple iPhone XR,Coral,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'iOS 13 Compatible'}",52900,,100802,8455
Apple iPhone 5s,Silver,"{'ROM': '16 GB ROM', 'Display': '10.16 cm (4 inch) Retina Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'Apple A7 64-bit processor and M7 Motion Co-processor', 'Warranty': '1 Year Manufacturer Warranty'}",25000,,62656,7261
Apple iPhone 5C,White,"{'ROM': '32 GB ROM', 'Display': '10.16 cm (4 inch) Retina Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A6 Chip Processor', 'Warranty': '1 Year Manufacturer Warranty'}",53500,,1320,265
Apple iPhone 5C,Blue,"{'ROM': '16 GB ROM', 'Display': '10.16 cm (4 inch) Retina Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A6 Chip Processor', 'Warranty': '1 Year Manufacturer Warranty'}",41900,,1320,265
Apple iPhone 5C,White,"{'ROM': '8 GB ROM', 'Display': '10.16 cm (4 inch) Retina Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A6 Chip Processor', 'Warranty': '1 Year Manufacturer Warranty'}",14999,37500,1320,265
Apple iPhone 13 Pro,Alpine Green,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A15 Bionic Chip Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",119900,,1596,120
Apple iPhone XR,Black,"{'ROM': '64 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",47900,,100802,8455
Apple iPhone 5C,Blue,"{'ROM': '8 GB ROM', 'Display': '10.16 cm (4 inch) Retina Display', 'Camera': '8MP Rear Camera | 1.2MP Front Camera', 'Processor': 'A6 Chip Processor', 'Warranty': '1 Year Manufacturer Warranty'}",14999,37500,1320,265
Apple iPhone 14 Pro,Silver,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '48MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A16 Bionic Chip, 6 Core Processor Processor', 'Warranty': '1 year warranty for phone and 1 year warranty for in Box Accessories.'}",149900,,2198,151
Apple IPhone 4,White,"{'ROM': '8 GB ROM', 'Display': '8.89 cm (3.5 inch) NA Display', 'Camera': '5MP Rear Camera | 0.3MP Front Camera', 'Processor': '1 Year Manufacturer Warranty', 'Warranty': None}",13999,22900,1095,183
Apple iPhone 12 Pro,Gold,"{'ROM': '512 GB ROM', 'Display': '15.49 cm (6.1 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield | Industry-leading IP68 Water Resistance'}",139900,,1340,98
Apple iPhone 7 Plus,Gold,"{'ROM': '128 GB ROM', 'Display': '13.94 cm (5.488 inch) Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",42900,,29728,2964
Apple iPhone XR,Yellow,"{'ROM': '128 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)'}",52900,,100802,8455
Apple iPhone 12 mini,White,"{'ROM': '64 GB ROM', 'Display': '13.72 cm (5.4 inch) Super Retina XDR Display', 'Camera': '12MP + 12MP | 12MP Front Camera', 'Processor': 'A14 Bionic Chip with Next Generation Neural Engine Processor', 'Warranty': 'Ceramic Shield'}",49999,59900,130809,10152
Apple iPhone XS,Gold,"{'ROM': '256 GB ROM', 'Display': '14.73 cm (5.8 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': '1 Year Limited Warranty for Products and Accessories'}",103900,,11906,861
Apple iPhone 7 Plus,Black,"{'ROM': '256 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A10 Fusion Chip with 64-bit Architecture and Embedded M10 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",85400,92000,29728,2964
Apple iPhone 6s Plus,Space Grey,"{'ROM': '64 GB ROM', 'Display': '13.97 cm (5.5 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'A9 Chip with 64-bit Architecture and M9 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",59999,82000,18743,2352
Apple iPhone XR,,"{'ROM': '256 GB ROM', 'Display': '15.49 cm (6.1 inch) Display', 'Camera': '12MP Rear Camera | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': 'Brand Warranty of 1 Year'}",91900,,100802,8455
Apple iPhone 6s,Rose Gold,"{'ROM': '128 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'A9 Chip with 64-bit Architecture and M9 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",55999,60000,92796,9130
Apple iPhone XS Max,Space Grey,"{'ROM': '512 GB ROM', 'Display': '16.51 cm (6.5 inch) Super Retina HD Display', 'Camera': '12MP + 12MP | 7MP Front Camera', 'Processor': 'A12 Bionic Chip Processor', 'Warranty': '1 Year Limited Warranty for Products and Accessories'}",144900,,1443,145
Apple iPhone 6s,Silver,"{'ROM': '64 GB ROM', 'Display': '11.94 cm (4.7 inch) Retina HD Display', 'Camera': '12MP Rear Camera | 5MP Front Camera', 'Processor': 'A9 Chip with 64-bit Architecture and M9 Motion Co-processor', 'Warranty': 'Brand Warranty of 1 Year'}",49999,72000,92796,9130
